listing_id,price_egp,area_value,bedrooms,bathrooms,property_type,category,furnished,completion_status,payment_method,city,district,subdistrict,lat,lon,listing_level,images_count,price_per_sqm,total_rooms,location_popularity,investment_score,log_price,is_premium_listing,data_completeness
EGY100117,1025000.0,64.6,0,1,Studio,For Sale,Unfurnished,Ready to Move,Cash or Installments,Sheikh Zayed,Hyde Park,Hyde Park Zone 2,30.079738,30.991151,Standard,13,15866.87,1,0.0955,4.62,13.840204146163925,0,1.0
EGY100118,3000.0,156.5,4,5,Penthouse,For Rent,Furnished,Off Plan,Installments,Alexandria,Gleem,Gleem Zone 2,31.167138,29.928952,Premium,24,19.17,9,0.086,7.5,8.006700845440367,1,1.0
EGY100119,4790000.0,201.1,4,3,Twin House,For Sale,Semi-Furnished,Under Construction,Installments,Nasr City,Ard El Golf,Ard El Golf Zone 3,30.031533,31.382421,Standard,24,23819.0,7,0.088,4.81,15.382041178155344,0,1.0
EGY100120,7000.0,429.5,3,3,Villa,For Rent,Unfurnished,Off Plan,Installments,Giza,Faisal,Faisal Zone 1,30.016879,31.26138,Premium,20,16.3,6,0.082,6.48,8.853808274977197,1,1.0
EGY100121,1332000.0,138.7,2,2,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Alexandria,Mandara,Mandara Zone 3,31.216304,29.925994,Standard,12,9603.46,4,0.086,4.78,14.102192880832941,0,1.0
EGY100122,5871000.0,172.0,3,3,Chalet,For Sale,Semi-Furnished,Ready to Move,Installments,Maadi,Maadi Degla,Maadi Degla Zone 3,29.938054,31.252549,Featured,13,34133.72,6,0.073,5.32,15.585535705375042,0,1.0
EGY100123,10252000.0,207.6,4,4,Penthouse,For Sale,Unfurnished,Ready to Move,Cash,New Cairo,Mostakbal City,Mostakbal City Zone 2,30.009064,31.492718,Featured,22,49383.43,8,0.195,6.5,16.142983464008037,0,1.0
EGY100124,3460000.0,120.6,2,2,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 1,30.035348,30.972604,Standard,21,28689.88,4,0.0955,4.63,15.056779436051206,0,1.0
EGY100125,3162000.0,126.8,4,4,Apartment,For Sale,Semi-Furnished,Ready to Move,Installments,Heliopolis,Korba,Korba Zone 3,30.068565,31.366909,Featured,22,24936.91,8,0.071,5.97,14.96671561300704,0,1.0
EGY100126,2443000.0,107.2,3,3,Apartment,For Sale,Furnished,Ready to Move,Installments,Giza,Faisal,Faisal Zone 1,29.988388,31.187132,Standard,18,22789.18,6,0.082,5.31,14.708737759572582,0,1.0
EGY100127,8000.0,355.3,5,5,Villa,For Rent,Unfurnished,Ready to Move,Cash or Installments,Alexandria,Mandara,Mandara Zone 3,31.198078,29.935897,Featured,17,22.52,10,0.086,6.5,8.987321812850125,0,1.0
EGY100128,6212000.0,161.9,5,5,Duplex,For Sale,Furnished,Ready to Move,Cash or Installments,New Cairo,Rehab City,Rehab City Zone 1,30.013767,31.478437,Standard,13,38369.36,10,0.195,6.31,15.641993624229453,0,1.0
EGY100129,3000.0,99.0,2,3,Apartment,For Rent,Semi-Furnished,Off Plan,Installments,Nasr City,Al Ahly,Al Ahly Zone 2,30.053417,31.327332,Featured,3,30.3,5,0.088,5.28,8.006700845440367,0,1.0
EGY100130,7825000.0,297.4,5,6,Duplex,For Sale,Unfurnished,Under Construction,Installments,Heliopolis,Cleopatra,Cleopatra Zone 2,30.088302,31.376569,Standard,23,26311.37,11,0.071,4.29,15.87283442218601,0,1.0
EGY100131,11214000.0,222.7,5,5,Villa,For Sale,Semi-Furnished,Under Construction,Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 3,30.08924,30.924636,Standard,17,50354.74,10,0.0955,3.97,16.23267364484,0,1.0
EGY100132,9000.0,317.3,5,5,Duplex,For Rent,Unfurnished,Off Plan,Cash,New Cairo,5th Settlement,5th Settlement Zone 3,29.991206,31.487172,Standard,18,28.36,10,0.195,6.07,9.105090961257085,0,1.0
EGY100133,2618000.0,92.1,1,1,Apartment,For Sale,Unfurnished,Under Construction,Installments,Maadi,Sarayat,Sarayat Zone 1,29.942624,31.253251,Featured,23,28425.62,2,0.073,4.87,14.77792160742288,0,1.0
EGY100134,4000.0,117.1,1,1,Apartment,For Rent,Semi-Furnished,Off Plan,Installments,North Coast,Alamein,Alamein Zone 1,31.029259,28.331354,Standard,11,34.16,2,0.047,3.89,8.294299608857235,0,1.0
EGY100135,3000.0,143.0,2,2,Apartment,For Rent,Furnished,Under Construction,Installments,Maadi,Sarayat,Sarayat Zone 2,29.925142,31.250733,Premium,15,20.98,4,0.073,7.26,8.006700845440367,1,1.0
EGY100136,2456000.0,111.1,2,1,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,Nasr City,Al Ahly,Al Ahly Zone 2,30.085245,31.341089,Standard,16,22106.21,3,0.088,4.51,14.714044975415211,0,1.0
EGY100137,9000.0,346.9,5,5,Duplex,For Rent,Furnished,Ready to Move,Cash or Installments,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 2,30.090943,31.184048,Standard,6,25.94,10,0.063,5.51,9.105090961257085,0,1.0
EGY100138,4285000.0,157.6,1,1,Apartment,For Sale,Semi-Furnished,Ready to Move,Installments,Zamalek,Gezira,Gezira Zone 3,30.025996,31.204958,Standard,9,27189.09,2,0.047,3.88,15.270631343386219,0,1.0
EGY100139,3000.0,65.8,0,1,Studio,For Rent,Furnished,Under Construction,Installments,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 1,29.618157,32.383463,Featured,12,45.59,1,0.043,5.63,8.006700845440367,0,1.0
EGY100140,5000.0,330.4,4,4,Villa,For Rent,Unfurnished,Under Construction,Installments,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 3,29.605555,32.362763,Standard,16,15.13,8,0.043,4.36,8.517393171418904,0,1.0
EGY100141,3210000.0,121.4,3,4,Chalet,For Sale,Unfurnished,Ready to Move,Cash,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 3,30.036407,30.986842,Standard,18,26441.52,7,0.0955,4.72,14.98178180663263,0,1.0
EGY100142,2014000.0,72.9,0,1,Studio,For Sale,Unfurnished,Ready to Move,Cash or Installments,Nasr City,Nasr City South,Nasr City South Zone 1,30.101116,31.350856,Standard,10,27626.89,1,0.088,4.05,14.515633848784852,0,1.0
EGY100143,2710000.0,126.8,4,5,Apartment,For Sale,Furnished,Off Plan,Cash,Maadi,Laselky,Laselky Zone 1,29.950497,31.259323,Featured,12,21372.24,9,0.073,5.25,14.812459561859505,0,1.0
EGY100144,3475000.0,121.8,1,1,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Maadi,Maadi Degla,Maadi Degla Zone 3,29.965541,31.288137,Featured,2,28530.38,2,0.073,4.59,15.061105324750772,0,1.0
EGY100145,13113000.0,233.2,6,7,Villa,For Sale,Furnished,Off Plan,Cash or Installments,New Cairo,5th Settlement,5th Settlement Zone 1,30.05621,31.455082,Featured,16,56230.7,13,0.195,6.09,16.38911473877376,0,1.0
EGY100146,5065000.0,233.7,4,5,Penthouse,For Sale,Furnished,Ready to Move,Installments,6th October,Juhayna,Juhayna Zone 1,29.979963,30.988237,Standard,12,21673.09,9,0.1095,5.62,15.437864893098267,0,1.0
EGY100147,3599000.0,125.6,1,2,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Nasr City,Nasr City North,Nasr City North Zone 3,30.021075,31.307264,Premium,21,28654.46,3,0.088,6.49,15.09616686491609,1,1.0
EGY100148,8881000.0,134.6,2,3,Apartment,For Sale,Unfurnished,Under Construction,Cash or Installments,New Cairo,Madinaty,Madinaty Zone 1,30.011168,31.461359,Standard,8,65980.68,5,0.195,3.92,15.999424833840568,0,1.0
EGY100149,3000.0,154.0,2,1,Apartment,For Rent,Semi-Furnished,Ready to Move,Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 2,30.086179,30.994256,Standard,1,19.48,3,0.0955,5.12,8.006700845440367,0,1.0
EGY100150,2165000.0,98.0,3,2,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,Alexandria,Smouha,Smouha Zone 3,31.164544,29.933484,Standard,19,22091.84,5,0.086,4.68,14.587931381312385,0,1.0
EGY100151,3876000.0,170.1,2,2,Apartment,For Sale,Furnished,Under Construction,Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 1,30.024401,30.962559,Standard,23,22786.6,4,0.0955,5.13,15.170314509990696,0,1.0
EGY100152,8977000.0,148.3,2,1,Apartment,For Sale,Furnished,Off Plan,Installments,New Cairo,Rehab City,Rehab City Zone 2,30.001026,31.482805,Standard,6,60532.7,3,0.195,4.19,16.01017642013461,0,1.0
EGY100153,9736000.0,258.0,5,6,Twin House,For Sale,Furnished,Ready to Move,Cash,Heliopolis,Cleopatra,Cleopatra Zone 1,30.092882,31.350494,Featured,22,37736.43,11,0.071,6.05,16.09134101636108,0,1.0
EGY100154,3000.0,225.2,3,3,Townhouse,For Rent,Furnished,Under Construction,Cash or Installments,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 3,29.599966,32.328338,Standard,22,13.32,6,0.043,5.19,8.006700845440367,0,1.0
EGY100155,4258000.0,127.4,2,2,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 2,30.030514,30.972317,Standard,23,33422.29,4,0.0955,4.55,15.264310359287578,0,1.0
EGY100156,1268000.0,124.4,2,2,Apartment,For Sale,Furnished,Ready to Move,Installments,6th October,Juhayna,Juhayna Zone 3,29.93025,30.950683,Standard,17,10192.93,4,0.1095,5.94,14.05295220262253,0,1.0
EGY100157,1418000.0,99.5,4,3,Apartment,For Sale,Unfurnished,Off Plan,Installments,Giza,Mohandeseen,Mohandeseen Zone 3,30.000271,31.238018,Standard,16,14251.26,7,0.082,3.94,14.16475869129258,0,1.0
EGY100158,3014000.0,186.9,2,3,Penthouse,For Sale,Furnished,Ready to Move,Installments,Sheikh Zayed,Allegria,Allegria Zone 1,30.067874,30.929478,Featured,18,16126.27,5,0.0955,6.65,14.918778989953527,0,1.0
EGY100159,3000.0,96.4,4,3,Apartment,For Rent,Unfurnished,Ready to Move,Installments,Dokki,Dokki Center,Dokki Center Zone 2,30.019752,31.197908,Premium,10,31.12,7,0.063,6.83,8.006700845440367,1,1.0
EGY100160,13358000.0,311.5,5,4,Villa,For Sale,Unfurnished,Under Construction,Cash or Installments,Zamalek,Gezira,Gezira Zone 2,30.070784,31.167952,Featured,11,42882.83,9,0.047,3.96,16.40762608912922,0,1.0
EGY100161,3296000.0,118.6,3,3,Apartment,For Sale,Unfurnished,Off Plan,Installments,6th October,Palm Hills,Palm Hills Zone 1,29.921351,30.938781,Featured,19,27790.89,6,0.1095,4.95,15.008220473409512,0,1.0
EGY100162,4187000.0,123.4,2,2,Apartment,For Sale,Unfurnished,Under Construction,Cash,6th October,Juhayna,Juhayna Zone 1,29.943853,30.925924,Standard,10,33930.31,4,0.1095,3.82,15.24749528383574,0,1.0
EGY100163,1333000.0,63.0,3,2,Apartment,For Sale,Unfurnished,Ready to Move,Cash,Nasr City,Ard El Golf,Ard El Golf Zone 3,30.064701,31.360706,Featured,16,21158.73,5,0.088,5.63,14.102943349348111,0,1.0
EGY100164,6219000.0,310.5,3,3,Twin House,For Sale,Furnished,Under Construction,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 1,29.980872,31.473588,Standard,18,20028.99,6,0.195,6.43,15.64311984088357,0,1.0
EGY100165,3000.0,127.7,2,3,Apartment,For Rent,Furnished,Ready to Move,Installments,Alexandria,Gleem,Gleem Zone 3,31.18588,29.963506,Standard,19,23.49,5,0.086,6.06,8.006700845440367,0,1.0
EGY100166,1742000.0,60.8,0,1,Studio,For Sale,Unfurnished,Ready to Move,Cash,Maadi,Old Maadi,Old Maadi Zone 2,29.91788,31.339351,Featured,18,28651.32,1,0.073,5.1,14.370545010447234,0,1.0
EGY100167,4498000.0,229.7,5,6,Townhouse,For Sale,Furnished,Under Construction,Cash or Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 1,30.059689,30.95817,Featured,24,19582.06,11,0.0955,6.55,15.319143633822405,0,1.0
EGY100168,4000.0,149.3,4,5,Apartment,For Rent,Unfurnished,Ready to Move,Cash,New Cairo,Rehab City,Rehab City Zone 3,30.022494,31.437901,Standard,5,26.79,9,0.195,6.47,8.294299608857235,0,1.0
EGY100169,9767000.0,361.0,6,6,Villa,For Sale,Unfurnished,Off Plan,Cash,6th October,Zizinia,Zizinia Zone 2,29.942547,30.894784,Featured,22,27055.4,12,0.1095,5.33,16.094520016815192,0,1.0
EGY100170,500000.0,34.9,0,1,Studio,For Sale,Unfurnished,Ready to Move,Installments,6th October,Juhayna,Juhayna Zone 2,29.954495,30.879906,Featured,13,14326.65,1,0.1095,5.85,13.122365377402328,0,1.0
EGY100171,4000.0,148.4,1,2,Apartment,For Rent,Unfurnished,Under Construction,Installments,New Cairo,Rehab City,Rehab City Zone 1,30.034896,31.458919,Standard,5,26.95,3,0.195,5.77,8.294299608857235,0,1.0
EGY100172,3142000.0,140.1,1,2,Apartment,For Sale,Furnished,Under Construction,Cash or Installments,Nasr City,Ard El Golf,Ard El Golf Zone 3,30.085578,31.393617,Standard,3,22426.84,3,0.088,4.3,14.960370416066272,0,1.0
EGY100173,14291000.0,347.3,3,3,Villa,For Sale,Furnished,Under Construction,Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 1,30.059624,30.965822,Featured,23,41148.86,6,0.0955,5.64,16.475140596438038,0,1.0
EGY100174,6269000.0,291.8,5,5,Villa,For Sale,Unfurnished,Under Construction,Installments,6th October,Juhayna,Juhayna Zone 3,29.915326,30.932824,Standard,9,21483.89,10,0.1095,4.41,15.651127569771168,0,1.0
EGY100175,7337000.0,152.1,1,1,Apartment,For Sale,Furnished,Ready to Move,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 3,30.067777,31.504393,Featured,5,48238.0,2,0.195,6.39,15.80844073399161,0,1.0
EGY100176,8000.0,225.5,5,4,Townhouse,For Rent,Furnished,Off Plan,Installments,Dokki,Dokki Center,Dokki Center Zone 1,30.00602,31.232775,Standard,10,35.48,9,0.063,4.71,8.987321812850125,0,1.0
EGY100177,4000.0,209.7,5,5,Duplex,For Rent,Semi-Furnished,Ready to Move,Installments,Zamalek,Gezira,Gezira Zone 3,30.040426,31.211475,Standard,5,19.07,10,0.047,4.92,8.294299608857235,0,1.0
EGY100178,3000.0,39.9,0,1,Studio,For Rent,Furnished,Ready to Move,Installments,North Coast,Hacienda Bay,Hacienda Bay Zone 3,31.050319,28.293273,Featured,19,75.19,1,0.047,6.38,8.006700845440367,0,1.0
EGY100179,13000.0,307.1,5,6,Townhouse,For Rent,Furnished,Under Construction,Installments,New Cairo,5th Settlement,5th Settlement Zone 3,30.054055,31.45209,Standard,17,42.33,11,0.195,7.22,9.472781556562168,0,1.0
EGY100180,4205000.0,190.1,1,2,Apartment,For Sale,Semi-Furnished,Under Construction,Cash,Maadi,Old Maadi,Old Maadi Zone 1,29.94817,31.255444,Featured,23,22119.94,3,0.073,5.46,15.251785089201286,0,1.0
EGY100181,961000.0,46.2,0,1,Studio,For Sale,Furnished,Ready to Move,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 3,30.051941,31.487713,Standard,22,20800.87,1,0.195,6.79,13.775730728534615,0,1.0
EGY100182,13883000.0,361.8,4,4,Twin House,For Sale,Semi-Furnished,Ready to Move,Cash,North Coast,Hacienda Bay,Hacienda Bay Zone 3,31.016414,28.288194,Featured,16,38372.03,8,0.047,5.03,16.446175700047476,0,1.0
EGY100183,2447000.0,168.1,2,2,Chalet,For Sale,Unfurnished,Under Construction,Cash or Installments,Alexandria,Smouha,Smouha Zone 3,31.214192,29.94812,Premium,15,14556.81,4,0.086,6.28,14.710373751088396,1,1.0
EGY100184,2140000.0,59.0,0,1,Studio,For Sale,Unfurnished,Off Plan,Cash,Sheikh Zayed,Allegria,Allegria Zone 3,30.02251,30.934892,Premium,15,36271.19,1,0.0955,5.16,14.576316854287645,1,1.0
EGY100185,8656000.0,268.5,4,5,Twin House,For Sale,Furnished,Ready to Move,Installments,6th October,Dream Land,Dream Land Zone 2,29.944676,30.928772,Standard,2,32238.36,9,0.1095,4.95,15.973763395595196,0,1.0
EGY100186,1967000.0,116.4,2,1,Apartment,For Sale,Unfurnished,Under Construction,Installments,Giza,Faisal,Faisal Zone 3,29.984725,31.222096,Standard,21,16898.63,3,0.082,4.32,14.492020605759476,0,1.0
EGY100187,3480000.0,124.9,2,2,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,Nasr City,Ard El Golf,Ard El Golf Zone 1,30.017727,31.317741,Standard,9,27862.29,4,0.088,4.49,15.062543139106937,0,1.0
EGY100188,4000.0,131.5,3,4,Apartment,For Rent,Unfurnished,Off Plan,Installments,Nasr City,Nasr City South,Nasr City South Zone 1,30.022995,31.285311,Standard,1,30.42,7,0.088,3.94,8.294299608857235,0,1.0
EGY100189,7000.0,195.7,3,3,Penthouse,For Rent,Unfurnished,Under Construction,Cash or Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 2,30.058321,30.959332,Premium,18,35.77,6,0.0955,7.04,8.853808274977197,1,1.0
EGY100190,16000.0,293.1,3,4,Villa,For Rent,Unfurnished,Off Plan,Installments,New Cairo,Madinaty,Madinaty Zone 3,29.987365,31.454486,Standard,9,54.59,7,0.195,5.63,9.680406499268875,0,1.0
EGY100191,1765000.0,118.1,4,3,Chalet,For Sale,Unfurnished,Ready to Move,Cash,Alexandria,Mandara,Mandara Zone 2,31.137732,29.917418,Standard,22,14944.96,7,0.086,5.08,14.383661814921611,0,1.0
EGY100192,3000.0,116.4,1,1,Apartment,For Rent,Unfurnished,Under Construction,Cash or Installments,Alexandria,Mandara,Mandara Zone 1,31.21455,29.905965,Featured,23,25.77,2,0.086,5.92,8.006700845440367,0,1.0
EGY100193,9706000.0,335.8,3,3,Villa,For Sale,Furnished,Ready to Move,Cash or Installments,6th October,Zizinia,Zizinia Zone 3,29.95507,30.936363,Standard,17,28904.11,6,0.1095,5.45,16.088254911976346,0,1.0
EGY100194,1322000.0,86.7,2,2,Apartment,For Sale,Unfurnished,Under Construction,Cash,Maadi,Old Maadi,Old Maadi Zone 2,29.983711,31.299016,Standard,12,15247.98,4,0.073,3.98,14.094657055823134,0,1.0
EGY100195,2733000.0,114.7,1,1,Apartment,For Sale,Semi-Furnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 1,29.961012,31.316492,Premium,1,23827.38,2,0.073,6.05,14.820910830808419,1,1.0
EGY100196,6284000.0,137.0,2,2,Chalet,For Sale,Unfurnished,Ready to Move,Cash,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 3,30.056184,31.236836,Premium,23,45868.61,4,0.063,5.74,15.653517437491946,1,1.0
EGY100197,9000.0,385.8,4,4,Townhouse,For Rent,Furnished,Under Construction,Cash or Installments,Alexandria,Stanley,Stanley Zone 2,31.202171,29.926436,Standard,17,23.33,8,0.086,5.66,9.105090961257085,0,1.0
EGY100198,17000.0,402.9,4,5,Villa,For Rent,Furnished,Ready to Move,Cash or Installments,Alexandria,Smouha,Smouha Zone 3,31.160545,29.908597,Standard,4,42.19,9,0.086,5.7,9.741027444837728,0,1.0
EGY100199,11744000.0,427.9,3,3,Villa,For Sale,Furnished,Ready to Move,Cash,Giza,Haram,Haram Zone 1,30.026972,31.196945,Standard,24,27445.66,6,0.082,5.37,16.278853114986294,0,1.0
EGY100200,3234000.0,107.1,1,1,Apartment,For Sale,Semi-Furnished,Ready to Move,Installments,6th October,Zizinia,Zizinia Zone 2,29.918293,30.934733,Standard,23,30196.08,2,0.1095,5.1,14.989230628333736,0,1.0
EGY100201,3000.0,93.7,3,1,Apartment,For Rent,Furnished,Ready to Move,Installments,New Cairo,5th Settlement,5th Settlement Zone 1,30.02279,31.419904,Featured,12,32.02,4,0.195,8.21,8.006700845440367,0,1.0
EGY100202,5000.0,116.6,2,2,Apartment,For Rent,Unfurnished,Under Construction,Cash,New Cairo,5th Settlement,5th Settlement Zone 1,29.976122,31.450165,Premium,19,42.88,4,0.195,8.3,8.517393171418904,1,1.0
EGY100203,3000.0,60.0,0,1,Studio,For Rent,Unfurnished,Ready to Move,Installments,Alexandria,Smouha,Smouha Zone 2,31.169095,29.992022,Standard,10,50.0,1,0.086,4.88,8.006700845440367,0,1.0
EGY100204,5464000.0,154.3,3,3,Penthouse,For Sale,Furnished,Under Construction,Installments,6th October,Juhayna,Juhayna Zone 1,30.007914,30.885868,Standard,20,35411.54,6,0.1095,4.9,15.513691863248852,0,1.0
EGY100205,10375000.0,252.1,4,4,Duplex,For Sale,Unfurnished,Ready to Move,Cash,New Cairo,Rehab City,Rehab City Zone 1,29.988512,31.434573,Standard,2,41154.3,8,0.195,5.06,16.154909720466573,0,1.0
EGY100206,5406000.0,135.6,2,2,Apartment,For Sale,Unfurnished,Under Construction,Cash or Installments,New Cairo,Mostakbal City,Mostakbal City Zone 1,30.010778,31.579731,Featured,2,39867.26,4,0.195,5.48,15.503020190798166,0,1.0
EGY100207,3900000.0,128.7,1,1,Apartment,For Sale,Unfurnished,Off Plan,Installments,6th October,Zizinia,Zizinia Zone 3,29.950132,30.940779,Premium,11,30303.03,2,0.1095,5.43,15.176487367510099,1,1.0
EGY100208,23087250.0,372.0,5,4,Villa,For Sale,Furnished,Ready to Move,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 2,30.008051,31.526713,Featured,6,62062.5,9,0.195,6.29,16.954791118374626,0,1.0
EGY100209,13000.0,303.0,4,4,Twin House,For Rent,Semi-Furnished,Ready to Move,Cash or Installments,New Cairo,Mostakbal City,Mostakbal City Zone 3,29.995495,31.480399,Featured,1,42.9,8,0.195,7.64,9.472781556562168,0,1.0
EGY100210,3009000.0,121.8,2,1,Apartment,For Sale,Furnished,Ready to Move,Cash,Nasr City,Nasr City South,Nasr City South Zone 2,30.067286,31.267537,Standard,2,24704.43,3,0.088,4.65,14.91711868794845,0,1.0
EGY100211,3000.0,166.2,2,3,Apartment,For Rent,Semi-Furnished,Ready to Move,Cash,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 1,30.075497,31.184236,Premium,23,18.05,5,0.063,7.54,8.006700845440367,1,1.0
EGY100212,2798000.0,134.3,2,1,Apartment,For Sale,Unfurnished,Ready to Move,Installments,6th October,Juhayna,Juhayna Zone 2,29.918994,30.947777,Featured,21,20833.95,3,0.1095,6.01,14.844415791605641,0,1.0
EGY100213,15383000.0,315.8,5,5,Villa,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,Sheikh Zayed,Allegria,Allegria Zone 1,30.085326,30.953623,Standard,23,48711.21,10,0.0955,4.68,16.548773626544712,0,1.0
EGY100214,2562000.0,118.5,2,2,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Dokki,Mesaha,Mesaha Zone 3,30.087956,31.234064,Premium,21,21620.25,4,0.063,6.42,14.756299151758803,1,1.0
EGY100215,500000.0,92.4,3,3,Apartment,For Sale,Furnished,Ready to Move,Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 1,30.018091,30.939166,Standard,18,5411.26,6,0.0955,6.02,13.122365377402328,0,1.0
EGY100216,15081000.0,375.3,6,7,Villa,For Sale,Unfurnished,Under Construction,Cash,Maadi,Laselky,Laselky Zone 3,30.003866,31.273459,Featured,24,40183.85,13,0.073,5.0,16.52894629765142,0,1.0
EGY100217,11000.0,402.5,3,3,Villa,For Rent,Furnished,Under Construction,Installments,Giza,Mohandeseen,Mohandeseen Zone 3,30.02716,31.188858,Featured,3,27.33,6,0.082,6.04,9.305741456739435,0,1.0
EGY100218,8919000.0,318.8,3,3,Villa,For Sale,Furnished,Ready to Move,Cash or Installments,6th October,Dream Land,Dream Land Zone 1,29.942397,30.95983,Standard,16,27976.79,6,0.1095,5.44,16.003694502768532,0,1.0
EGY100219,1226000.0,58.6,4,4,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,Alexandria,Stanley,Stanley Zone 2,31.21676,29.914775,Featured,10,20921.5,8,0.086,5.87,14.019268211138646,0,1.0
EGY100220,4051000.0,144.4,4,5,Apartment,For Sale,Furnished,Ready to Move,Installments,6th October,Palm Hills,Palm Hills Zone 2,30.000532,30.956586,Standard,22,28054.02,9,0.1095,5.77,15.214474569037426,0,1.0
EGY100221,9617000.0,282.3,3,4,Twin House,For Sale,Unfurnished,Ready to Move,Installments,Nasr City,Nasr City South,Nasr City South Zone 1,30.027474,31.393502,Standard,14,34066.6,7,0.088,4.24,16.079043027677145,0,1.0
